#Zk_Abs,0,re(Mode(1)),vpc
0.31496625680541535,0,771,0.28686709732027377
0.3124444924850289,0,772,0.28686523778020734
0.3099227281646425,0,773,0.28686337824014085
0.3074009638442561,0,774,0.2868615187000744
0.30487919952386966,0,775,0.28685965916000794
0.30255497114118046,0,776,0.2868570066079316
0.30052375545737087,0,777,0.2868531777504601
0.29849253977356127,0,778,0.2868493488929885
0.29646132408975173,0,779,0.286845520035517
0.29443010840594214,0,780,0.2868416911780455
0.29239889272213254,0,781,0.2868378623205739
0.29036767703832295,0,782,0.2868340334631024
0.28833646135451335,0,783,0.28683020460563086
0.2863052456707038,0,784,0.2868263757481593
0.2842740299868942,0,785,0.2868225468906877
0.2822428143030847,0,786,0.28681871803321607
0.2802115986192751,0,787,0.28681488917574444
0.27818038293546554,0,788,0.28681106031827275
0.276149167251656,0,789,0.2868072314608011
