#Zk_Abs,0,re(Mode(1)),vpc
17.400711267763587,0,643,0.31486260954289164
13.100999232811997,0,644,0.31213098532290073
8.801287197860352,0,645,0.3093993611029098
5.742091558076453,0,646,0.30719831762049343
5.264569126444844,0,647,0.30610148048334906
4.787046694813235,0,648,0.30500464334620464
4.3095242631816095,0,649,0.30390780620906005
3.832001831549964,0,650,0.30281096907191524
3.3544793999183176,0,651,0.30171413193477037
3.0536283493503285,0,652,0.3008796796010667
2.9139918514636864,0,653,0.300284656248234
2.7743553535770444,0,654,0.2996896328954013
2.6347188556904024,0,655,0.2990946095425686
2.495082357803763,0,656,0.29849958618973593
2.3554458599171277,0,657,0.2979045628369033
2.215809362030492,0,658,0.29730953948407063
2.076172864143856,0,659,0.29671451613123795
1.9565294757716565,0,660,0.2961794355329354
1.8880085514628515,0,661,0.29579762880691945
1.8194876271540465,0,662,0.2954158220809035
1.7509667028452416,0,663,0.2950340153548875
1.6824457785364366,0,664,0.29465220862887154
1.6187978783958556,0,665,0.2942902461779257
1.5723902165474342,0,666,0.2939984906496494
1.5259825546990125,0,667,0.293706735121373
1.479574892850591,0,668,0.29341497959309665
1.4331672310021695,0,669,0.2931232240648203
1.386759569153748,0,670,0.29283146853654396
1.3485122280996316,0,671,0.2925811741323616
1.315534566783738,0,672,0.29235765402432157
1.282556905467844,0,673,0.29213413391628146
1.2495792441519504,0,674,0.2919106138082414
1.2166015828360566,0,675,0.2916870937002013
1.1836239215201627,0,676,0.29146357359216124
1.154758291680366,0,677,0.29126548867155455
1.1303832389320276,0,678,0.29109518045223753
1.1060081861836892,0,679,0.2909248722329205
1.081633133435351,0,680,0.2907545640136035
1.0572580806870127,0,681,0.2905842557942865
1.0328830279386745,0,682,0.29041394757496947
1.008507975190336,0,683,0.29024363935565245
0.9894277442515664,0,684,0.2901086796376043
0.9711912981987632,0,685,0.28997935307062045
0.9529548521459598,0,686,0.2898500265036366
0.9347184060931564,0,687,0.28972069993665284
0.916481960040353,0,688,0.289591373369669
0.8982455139875496,0,689,0.28946204680268517
0.8800090679347462,0,690,0.28933272023570134
0.8654736085342645,0,691,0.2892303889628158
0.8518199551871835,0,692,0.2891344896541564
0.8381663018401024,0,693,0.28903859034549695
0.8245126484930214,0,694,0.2889426910368375
0.8108589951459404,0,695,0.2888467917281781
0.7972053417988593,0,696,0.2887508924195187
0.7835516884517782,0,697,0.28865499311085924
0.7706060516974877,0,698,0.288568712727215
0.7590537826917813,0,699,0.28850136226700585
0.7475015136860749,0,700,0.2884340118067967
0.7359492446803685,0,701,0.28836666134658745
0.7243969756746621,0,702,0.2882993108863783
0.7128447066689557,0,703,0.2882319604261691
0.7012924376632493,0,704,0.2881646099659599
0.689740168657543,0,705,0.2880972595057507
0.6794446493821702,0,706,0.28803799305762123
0.670642458393597,0,707,0.28798833240738303
0.6618402674050239,0,708,0.2879386717571448
0.6530380764164507,0,709,0.2878890111069066
0.6442358854278776,0,710,0.2878393504566684
0.6354336944393044,0,711,0.28778968980643027
0.6266315034507313,0,712,0.28774002915619207
0.6178293124621581,0,713,0.28769036850595386
0.6095353285803699,0,714,0.28764510409634253
0.6024317355891574,0,715,0.28761013715153483
0.595328142597945,0,716,0.2875751702067271
0.5882245496067325,0,717,0.2875402032619194
0.5811209566155201,0,718,0.2875052363171117
0.5740173636243076,0,719,0.287470269372304
0.5669137706330951,0,720,0.28743530242749626
0.5598101776418827,0,721,0.28740033548268856
0.5527065846506702,0,722,0.28736536853788086
0.5465279684396589,0,723,0.28734426555221976
0.540465779971011,0,724,0.28732490763681146
0.534403591502363,0,725,0.28730554972140315
0.5283414030337151,0,726,0.28728619180599485
0.5222792145650673,0,727,0.28726683389058655
0.5162170260964194,0,728,0.2872474759751782
0.5101548376277715,0,729,0.2872281180597699
0.5040926491591236,0,730,0.2872087601443616
0.4982288704782016,0,731,0.2871904224285185
0.4932899359248949,0,732,0.28717684015134437
0.48835100137158816,0,733,0.28716325787417024
0.48341206681828147,0,734,0.28714967559699617
0.47847313226497473,0,735,0.28713609331982204
0.47353419771166805,0,736,0.28712251104264797
0.4685952631583613,0,737,0.28710892876547384
0.4636563286050546,0,738,0.28709534648829976
0.4587173940517479,0,739,0.28708176421112563
0.45406478916028814,0,740,0.28707126232270264
0.449943499919499,0,741,0.28706647642871436
0.4458222106787098,0,742,0.2870616905347261
0.44170092143792067,0,743,0.2870569046407378
0.4375796321971315,0,744,0.2870521187467495
0.43345834295634234,0,745,0.28704733285276124
0.42933705371555314,0,746,0.28704254695877296
0.425215764474764,0,747,0.2870377610647847
0.4210944752339748,0,748,0.2870329751707964
0.417131148831943,0,749,0.2870306567019406
0.4134867213137202,0,750,0.2870333195256902
0.4098422937954974,0,751,0.28703598234943983
0.40619786627727456,0,752,0.28703864517318944
0.40255343875905175,0,753,0.28704130799693905
0.39890901124082895,0,754,0.28704397082068867
0.3952645837226061,0,755,0.2870466336444383
0.3916201562043833,0,756,0.2870492964681879
0.3879757286861605,0,757,0.28705195929193755
0.3843996092388334,0,758,0.28705454904815797
0.38125572019189663,0,759,0.28705667645773364
0.37811183114495994,0,760,0.2870588038673093
0.3749679420980232,0,761,0.287060931276885
0.3718240530510865,0,762,0.2870630586864606
0.3686801640041498,0,763,0.28706518609603626
0.3655362749572131,0,764,0.28706731350561193
0.3623923859102764,0,765,0.2870694409151876
0.3592484968633397,0,766,0.28707156832476327
0.35610460781640296,0,767,0.2870736957343389
0.3532977481731114,0,768,0.28707617521648393
0.3505073811850843,0,769,0.287078671927427
