#Zk_Abs,0,re(Mode(1)),vpc
65.30469727691488,0,215,0.31623454786226857
25.69279337096487,0,216,0.3091635620581377
17.337138999265548,0,217,0.30489913212063435
14.285555563144278,0,218,0.3023485781788143
11.845161463640293,0,219,0.2999955145695286
10.080786185105415,0,220,0.2980623315075174
8.905320783005473,0,221,0.29650767945988116
8.068968588453156,0,222,0.29525436671174665
7.360775117463797,0,223,0.2941464943802831
6.768595143932071,0,224,0.29317027950404845
6.293455913282885,0,225,0.2923379077955504
5.855995356178773,0,226,0.2915518432073368
5.5071029970654966,0,227,0.2908901382679505
5.174026352824656,0,228,0.2902506403598927
4.902639850212605,0,229,0.2897304623495689
4.645248182342197,0,230,0.2892373528822261
4.42188362540096,0,231,0.2888111211171564
4.218420036875637,0,232,0.28842400319408873
4.027478562304616,0,233,0.2880651199557779
3.8629456334287324,0,234,0.28776578233135547
3.698412704552849,0,235,0.287466444706933
3.5623385594005503,0,236,0.2872281761310537
3.429631706299922,0,237,0.2869971333496342
3.3066624077183544,0,238,0.28678178778631136
3.200688114632543,0,239,0.2865938386609028
3.0947138215467316,0,240,0.2864058895354943
2.9979866680807485,0,241,0.2862653013541065
2.904085879878245,0,242,0.286139188927658
2.8107995019270233,0,243,0.28601527275583555
2.728376982660107,0,244,0.28593019024579347
2.6459544633931906,0,245,0.2858451077357514
2.5672641125283695,0,246,0.28576666569127124
2.4992701301741684,0,247,0.2857072551746
2.4312761478199674,0,248,0.28564784465792875
2.367580799130875,0,249,0.28559753123847736
2.310092644893829,0,250,0.2855603539585047
2.2526044906567826,0,251,0.285523176678532
2.198594973428237,0,252,0.2854948910173265
2.1479401499406565,0,253,0.285475180167966
2.097285326453076,0,254,0.2854554693186056
2.0515482543850627,0,255,0.2854474055063946
2.0095694300008566,0,256,0.2854482426016625
1.9675906056166506,0,257,0.28544907969693045
1.9256117812324451,0,258,0.2854499167921984
1.88363295684824,0,259,0.2854507538874663
1.8416541324640348,0,260,0.28545159098273426
1.8052456015008207,0,261,0.28545661750944434
1.7729444152732843,0,262,0.28546473318027643
1.7406432290457476,0,263,0.2854728488511085
1.7083420428182094,0,264,0.2854809645219406
1.6760408565906697,0,265,0.28548908019277264
1.6437396703631297,0,266,0.2854971958636047
1.614661389527068,0,267,0.2855066980241647
1.5882942174308883,0,268,0.28551736650019544
1.5619270453347083,0,269,0.2855280349762262
1.5355598732385272,0,270,0.28553870345225696
1.5091927011423445,0,271,0.2855493719282877
1.4828255290461616,0,272,0.2855600404043185
1.4586134396516566,0,273,0.28556482366504204
1.4366110564767844,0,274,0.285563572541629
1.4146086733019123,0,275,0.2855623214182159
1.392606290127044,0,276,0.2855610702948027
1.3706039069521794,0,277,0.2855598191713893
1.3486015237773148,0,278,0.28555856804797586
1.3308427937106004,0,279,0.2855449427362196
1.317130529013477,0,280,0.2855195182214347
1.3034182643163534,0,281,0.2854940937066498
