#Zk_Abs,0,re(Mode(1)),vpc
79.1571894,0,195.933609643345,0.320817562815647
40.24452834,0,196.229916044304,0.316359609768808
26.0455337,0,196.702136370868,0.312316055545564
18.74702902,0,197.344070176612,0.308658647083086
14.3865666,0,198.14884196104902,0.305359752962908
11.48605565,0,199.126879307872,0.302419622271143
9.436744122,0,200.27467174604098,0.299817624144248
7.923196747,0,201.573901586008,0.297512435348178
6.758136899,0,203.01681923873002,0.295480409704137
5.847735076,0,204.580140340755,0.293676896385855
5.122938674,0,206.302267081039,0.292147013161582
4.534182286,0,208.16407566381798,0.290853094486124
4.046307341,0,210.149288394455,0.289763381544873
3.643735752,0,212.223717676754,0.288823391060327
3.299148789,0,214.405926616486,0.288052303830833
3.007595679,0,216.67884491064498,0.287421062321656
2.757449026,0,219.036093476035,0.286916066337182
2.537530395,0,221.47282310508803,0.286526366544682
2.350245074,0,223.96591505618,0.286218200095944
2.182310513,0,226.513580757918,0.285986361828875
2.041733005,0,229.11964609482,0.285832898630452
1.916494127,0,231.756071113589,0.285720475264997
1.803397389,0,234.42258201700102,0.28564732648453
1.702483778,0,237.106911750247,0.285597322219593
1.614642201,0,239.809257679086,0.285569908479909
1.534738438,0,242.514181555139,0.285546146160126
1.461558299,0,245.219064893562,0.285522864691566
1.395954346,0,247.90470341079,0.285477933275776
1.341089472,0,250.57646604878298,0.285418173362275
1.296293209,0,253.218012171986,0.285325650687719
1.269822702,0,255.828488671507,0.285200459816809
