#Zk_Abs,0,re(Mode(1)),vpc
76.82603292,0,195.564005265823,0.320212380397897
39.03981146,0,195.858908756191,0.315761476093501
25.25354372,0,196.303404921933,0.311682965149847
18.18119996,0,196.963450935343,0.308063334439748
13.9290811,0,197.754047975897,0.304751350750793
11.11335133,0,198.729111906438,0.301815521671005
9.122340328,0,199.861392693244,0.299198932111761
7.650697767,0,201.175986997185,0.29692513442554
6.531721535,0,202.615341460738,0.29489607970245
5.651244893,0,204.17502681289199,0.293095351748391
4.945673452,0,205.8909232039,0.291564504366169
4.376202692,0,207.732303160862,0.2902498089855
3.901136443,0,209.69822578039498,0.289141435930224
3.509778644,0,211.77257637942898,0.288209415578382
3.17730948,0,213.93967107885,0.287425893992685
2.894854772,0,216.207692565871,0.286796086184709
2.647816485,0,218.54370925024799,0.286271090694367
2.440458721,0,220.963466132431,0.285867395386941
2.260131915,0,223.443618941111,0.285550729539388
2.100048966,0,225.991482051556,0.285327182326046
1.963369812,0,228.567784248065,0.285144436187401
1.841234656,0,231.190154886767,0.285022785437452
1.736099454,0,233.841535448113,0.28493931278748
1.633155723,0,236.51051020994902,0.284878951415387
1.550794088,0,239.196184886938,0.284839848502911
1.473373665,0,241.878960604825,0.284798210954196
1.404837343,0,244.556489193367,0.284751389145499
1.346012744,0,247.216877671763,0.284685858467474
1.291677676,0,249.864206977013,0.284606877367759
1.246113542,0,252.478826317689,0.284492737250608
1.223899698,0,255.06014233145902,0.284343898725359
