#Zk_Abs,0,re(Mode(1)),vpc
70.4384258572365,0,196,0.3198187146916341
22.658955408330144,0,197,0.3106189818783046
15.19303097937355,0,198,0.30596988105093964
11.862334554897249,0,199,0.30280104098530164
9.927153325667188,0,200,0.3004402936661432
8.591767628217436,0,201,0.2985306936004254
7.579150673059422,0,202,0.2969123713719119
6.771717313434122,0,203,0.2955040958267291
6.1855804637038245,0,204,0.29434617081045594
5.67102754150371,0,205,0.29330390627182773
5.250154684096897,0,206,0.29241553772816253
4.902295844787656,0,207,0.29166210313233615
4.586067638813224,0,208,0.29096712369813105
4.3287501258868115,0,209,0.29039424312325174
4.082995634455836,0,210,0.2898453281760353
3.8812150306728705,0,211,0.2893778968136611
3.687151250126037,0,212,0.28892476471965967
3.521155020463462,0,213,0.2885490903849708
3.36324760989153,0,214,0.28819573868914794
3.222945459132475,0,215,0.28788731603512785
3.0946728719703045,0,216,0.28760959311354317
2.973515322827302,0,217,0.2873522609093235
2.8673972593049637,0,218,0.28713802979602954
2.761279195782625,0,219,0.2869237986827356
2.67045496616057,0,220,0.28676191128940814
2.5802034140893353,0,221,0.28660198390647096
2.4979279672018087,0,222,0.2864612031914047
2.4228062610337027,0,223,0.28633759505549017
2.3479982956753487,0,224,0.2862150983568489
2.282081263905664,0,225,0.286124098086715
2.216164232135979,0,226,0.2860330978165811
2.156071875032303,0,227,0.28595771809089676
2.1021294408157023,0,228,0.28589883115654025
2.0481870065991017,0,229,0.28583994422218373
1.9999132928736372,0,230,0.28579535826874736
1.952409996891991,0,231,0.28575271591607104
1.9061481871721313,0,232,0.2857137837114246
1.8637344329829835,0,233,0.28568635131638975
1.8213206787938354,0,234,0.285658918921355
1.7816901698759535,0,235,0.28563657021958844
1.7440965725804485,0,236,0.2856179420069968
1.7065029752849437,0,237,0.2855993137944051
1.6734533421030764,0,238,0.28558826235477985
1.6409476676583026,0,239,0.28557811793196874
1.6090076508600448,0,240,0.28556823283939803
1.5794675356252328,0,241,0.28555944800075866
1.549927420390421,0,242,0.28555066316211924
1.5215947061359785,0,243,0.285541964624202
1.494539883489666,0,244,0.2855333574254259
1.4674850608433534,0,245,0.28552475022664975
1.4424818560274408,0,246,0.2855097994485159
1.4180541631048231,0,247,0.28549306919405243
1.3939974224000937,0,248,0.28547580175561504
1.3734623369775298,0,249,0.2854534345315768
1.3529272515549662,0,250,0.28543106730753853
1.3339070351303604,0,251,0.2854033386813328
1.3169486853947585,0,252,0.2853683127267438
1.2999903356591567,0,253,0.2853332867721548
1.2883637699572974,0,254,0.28528814882273457
1.2782236644995937,0,255,0.28524019172718784
