#Zk_Abs,0,re(Mode(1)),vpc
15.318515605650006,0,99,0.31873655082480135
9.690394919753471,0,100,0.3133135656294158
7.1196367292684455,0,101,0.30957143857509856
5.763298055690509,0,102,0.3069348777400203
4.940609860937017,0,103,0.3051247652449091
4.330514373837772,0,104,0.3037249259081964
3.866076982852011,0,105,0.3026884915728438
3.5085944538760603,0,106,0.30184402297931984
3.2034102667653856,0,107,0.30120212862848045
2.959052622951841,0,108,0.3007770820785022
2.7497484278238082,0,109,0.300445114950345
2.5737269309503197,0,110,0.30015819215410905
2.4195982430440854,0,111,0.2999238967692249
2.2763527808507544,0,112,0.299754331067027
2.1609100332431463,0,113,0.2996588686888037
2.05540593548098,0,114,0.29961647869441865
1.9588806867557162,0,115,0.29962086492360807
1.8717304611267236,0,116,0.29967326337198186
1.8006972565950667,0,117,0.29972084431789076
1.730446429285979,0,118,0.2997681914051864
1.6619784522229182,0,119,0.2998166242373301
1.6046618614812855,0,120,0.2998718481952442
1.5473452707396582,0,121,0.2999270721531584
1.4942210844544,0,122,0.29997900535540745
1.450417205982139,0,123,0.30002362274257816
1.4066133275098995,0,124,0.30006824012974886
1.3668631549171175,0,125,0.3000810218762153
1.3312915346458865,0,126,0.30006098750470755
1.295719914374649,0,127,0.3000409531331991
1.269012723327052,0,128,0.3000368111891367
1.2447303889136196,0,129,0.30002665449113874
1.219495810080236,0,130,0.2999967653130271
